No,NamaSungai,TitikPantau,Waktu,pH,Temp,TSS,DO,BOD,COD,Nitrat,FecalColiform,Fosfat,O2,IP,Class
2216,Citarum,Cisanti ,1/26/2022,6.27100436414686,25.55°C,22.5655079805902,4.72577959532456,5.71142612994781,18.0062257759331,0.702169866023743,369.846186712241,0.0719803460798975,-,1.76,2
2217,Citarum,Wangisagara,1/27/2022,7.73192541276284,25.55°C,35.3852351451155,6.55209204382458,3.9040009765923,24.339426862392,3.9510483108005,263.762321848201,0.0333069856868191,-,1.17,2
2218,Citarum,Koyod,1/28/2022,6.21820734275338,25.55°C,30.2805871761223,0.271735892818995,2.33606982634968,24.8167363505966,2.00946073793756,491.991943113498,0.0400875881221961,-,0.81,1
2219,Citarum,Setelah IPAL Cisirung,1/29/2022,6.55757316812647,25.55°C,31.6180303353984,6.99713980529191,5.75223853267007,19.3209631641591,1.48051393169958,949.031037324137,0.0674300363170263,-,1.78,2
2220,Citarum,Nanjung,1/30/2022,7.92883083590198,25.55°C,27.2736594744713,0.507335428937651,3.79009369182409,14.9049348429823,0.945707571642201,663.077181310465,0.0874556718649861,-,1.14,2
2221,Citarum,Outlet Waduk Jatiluhur,1/31/2022,6.29450361644337,25.55°C,32.0765404217658,4.04846064638203,3.79626148258919,20.1492355113376,2.45942564165166,410.116885891293,0.0709314249092074,-,1.16,2
2222,Citarum,Bendung Walahar,2/1/2022,7.81694998016297,25.55°C,30.0383922849208,0.871076387829219,5.33309121982482,10.5652027954955,3.556260872219,442.965483565783,0.0957594531083102,-,1.66,2
2223,Citarum,Tunggak Jati,2/2/2022,6.21790215765862,25.55°C,28.0031739249855,3.91699087496567,3.46201971495712,24.4566179387799,1.25626392406995,922.502822962127,0.0927365947447127,-,1.05,2
2224,Citarum,Cisanti ,2/3/2022,6.62904751731925,25.55°C,27.6755272072512,1.74215277565844,2.29132053590503,26.6118350779748,1.4719687490463,174.378185369427,0.0707391582995087,-,0.88,1
2225,Citarum,Wangisagara,2/4/2022,7.99786370433668,25.55°C,20.6079287087619,5.3885964537492,2.5029938657796,20.9152500991852,2.01507614368114,198.239082003235,0.0650096133304849,-,0.66,1
2226,Citarum,Koyod,2/5/2022,6.75185399945067,25.55°C,28.0148930326243,7.47761070589313,3.17515182958464,28.928189947203,3.39976195562609,109.869685964538,0.0571095919675283,-,1.0,2
2227,Citarum,Setelah IPAL Cisirung,2/6/2022,6.90780358287301,25.55°C,25.0157780693991,7.37086581011383,3.66831263161107,22.4240852076785,0.452162236396374,985.300759910886,0.0718158513138218,-,1.09,2
2228,Citarum,Nanjung,2/7/2022,7.18857387005219,25.55°C,34.8427381206702,5.38146427808466,3.31635486922819,28.4240241706595,0.930936613055818,73.3970152897733,0.0624417859431745,-,0.97,1
2229,Citarum,Outlet Waduk Jatiluhur,2/8/2022,7.09183019501328,25.55°C,27.3957335123753,4.8251545762505,2.96912137211219,23.6863307596057,0.818750572222053,804.937894833216,0.0680645161290323,-,0.79,1
2230,Citarum,Bendung Walahar,2/9/2022,7.1721549119541,25.55°C,30.0632953886532,0.212538834803308,4.43088778344066,29.9407940916166,2.48579363383892,430.759605700858,0.0485174108096561,-,1.39,2
2231,Citarum,Tunggak Jati,2/10/2022,6.48152104251228,25.55°C,29.7908261360515,5.28945921201209,3.70440076906644,29.5733512375256,3.58494827112644,593.060090945158,0.0807007049775689,-,1.14,2
2232,Citarum,Cisanti ,2/11/2022,6.13946958830531,25.55°C,25.2862941373943,1.77710043641469,3.79901730399487,21.9284646137883,1.71208838160344,408.957182531205,0.0619931638538774,-,1.16,2
2233,Citarum,Wangisagara,2/12/2022,6.69545579393902,25.55°C,25.1661732840968,1.37793633838923,2.44407177953429,21.7929624317148,1.88372447889645,661.047700430311,0.0642020935697501,-,0.73,1
2234,Citarum,Koyod,2/13/2022,6.57362590411084,25.55°C,35.2309335612049,5.57308206427198,3.74875637073885,29.3249305703909,3.23056733909116,406.057924130985,0.0654753257850887,-,1.15,2
2235,Citarum,Setelah IPAL Cisirung,2/14/2022,6.89400921658986,25.55°C,29.5085909604175,7.2094409009064,2.38541215247047,21.5952024903104,3.04074221015046,390.372936185797,0.044481948301645,-,0.69,1
2236,Citarum,Nanjung,2/15/2022,7.28971221045564,25.55°C,28.5031891842402,2.94844141972106,5.26340830713828,21.4651936399426,1.75176244392224,134.716330454421,0.0343879512924589,-,1.62,2
2237,Citarum,Outlet Waduk Jatiluhur,2/16/2022,7.36704611346782,25.55°C,24.310190130314,4.59407208471938,4.59715567491684,17.973265785699,0.113162633136998,718.395031586657,0.0626276436658834,-,1.42,2
2238,Citarum,Bendung Walahar,2/17/2022,6.33692434461501,25.55°C,27.6960356456191,2.22476332895901,1.94815515610218,11.6095461897641,0.784447767571032,416.814172795801,0.0527771843623158,-,0.63,1
2239,Citarum,Tunggak Jati,2/18/2022,7.83629871517075,25.55°C,33.5775627918332,4.57743034150212,2.62123172704245,16.6756187627796,3.78344065675832,449.952696310312,0.0365285195471053,-,0.7,1
2240,Citarum,Cisanti ,2/19/2022,7.06717123935667,25.55°C,26.4328135013886,6.8373790704062,2.22347483748894,27.1788689840388,0.910916470839564,610.165715506455,0.0712903225806452,-,0.9,1
2241,Citarum,Wangisagara,2/20/2022,6.31940672017579,25.55°C,24.5172276985992,6.42418836024049,5.40408642841884,17.6979888302255,1.66924039429914,240.65523239845,0.0781115146336253,-,1.67,2
2242,Citarum,Koyod,2/21/2022,6.33234656819361,25.55°C,35.8666951506089,6.34763634144109,5.89698477126377,12.6593829157384,1.43021942808313,720.395519882809,0.041897030549028,-,1.81,2
2243,Citarum,Setelah IPAL Cisirung,2/22/2022,6.17096469008454,25.55°C,26.3463850825526,0.0247248756370739,5.87401959288308,20.3927732169561,2.66304513687552,629.039887691885,0.0500961333048494,-,1.83,2
2244,Citarum,Nanjung,2/23/2022,6.46302682576983,25.55°C,25.3180333872494,3.9412402722251,3.64862819299905,12.8089236121708,3.54759361552782,850.282296212653,0.0349006622516556,-,1.09,2
2245,Citarum,Outlet Waduk Jatiluhur,2/24/2022,6.84200567644276,25.55°C,25.1925412762841,5.14776665547655,4.54033326212348,18.3120212408826,2.75325785088656,248.251289407025,0.0530613116855373,-,1.4,2
2246,Citarum,Bendung Walahar,2/25/2022,6.90359202856533,25.55°C,31.1292458876308,0.830422986541337,3.46871242408521,14.7468489638966,2.73665578173162,735.036774803919,0.0434928434095279,-,1.02,2
2247,Citarum,Tunggak Jati,2/26/2022,7.23160496841334,25.55°C,32.8490249336222,6.53140873439741,3.97000946073794,13.0091250343333,2.45185705130161,459.95513779107,0.0845481734672079,-,1.19,2
2248,Citarum,Cisanti ,2/27/2022,7.38413647877438,25.55°C,28.4724265266884,4.16376415295877,2.16429029206214,26.328012939848,0.909451582384716,822.188482314524,0.0781115146336253,-,0.86,1
2249,Citarum,Wangisagara,2/28/2022,6.49250770592364,25.55°C,29.1535996581927,7.58958586382641,5.86470229194006,19.6218756675924,0.927640614032411,871.591845454268,0.0909143345439009,-,1.81,2
2250,Citarum,Koyod,3/1/2022,6.54249702444533,25.55°C,22.7593615527818,7.50138462477493,5.63150730918302,17.2865993224891,0.0961943418683432,448.4740745262,0.0560008545182653,-,1.73,2
2251,Citarum,Setelah IPAL Cisirung,3/2/2022,7.04721213415937,25.55°C,28.0778832361827,6.98572832422865,1.72598345896786,29.7686696981719,2.73116245002594,267.328409680471,0.0933390301217689,-,1.03,2
2252,Citarum,Nanjung,3/3/2022,6.22858363597522,25.55°C,30.453932309946,3.30814081240272,5.61247901852474,11.5509506515702,2.97347941526536,112.826929532762,0.039258705404828,-,1.73,2
2253,Citarum,Outlet Waduk Jatiluhur,3/4/2022,7.62065492721336,25.55°C,30.106753746147,2.07498764000366,2.82686849574267,11.5576647236549,2.10077211828974,242.452772606586,0.0755159154026917,-,0.73,1
2254,Citarum,Bendung Walahar,3/5/2022,6.56831568346202,25.55°C,25.4860072634053,5.6405999938963,4.75896176030763,16.3600573747978,2.27143162327952,62.4958037049471,0.0962358470412305,-,1.47,2
2255,Citarum,Tunggak Jati,3/6/2022,7.55565050202948,25.55°C,20.2939542832728,0.971877803888058,2.79799798577837,14.8170415356914,3.75536362804041,928.939176610614,0.0759645374919889,-,0.75,1
2256,Citarum,Cisanti ,3/7/2022,6.49629200109867,25.55°C,33.1463972899564,7.28266457106235,2.64091616565447,28.8543351542711,3.35325174718467,665.309610278634,0.085050202948088,-,1.02,2
2257,Citarum,Wangisagara,3/8/2022,6.78615680410169,25.55°C,30.4109622486038,7.53775872066408,2.68592791528062,24.5249794000061,0.299813837092196,178.582110049745,0.0961931211279641,-,0.76,1
2258,Citarum,Koyod,3/9/2022,7.12295907467879,25.55°C,32.2108218634602,3.75437726981414,5.71706900234993,16.152531510361,0.572038941618091,158.635212256233,0.0529352702414014,-,1.75,2
2259,Citarum,Setelah IPAL Cisirung,3/10/2022,7.86742759483627,25.55°C,22.8628803369243,4.64875209814753,5.11288796655171,19.3984801782281,1.4169133579516,171.91381572924,0.0710660115359966,-,1.58,2
2260,Citarum,Nanjung,3/11/2022,7.24729148228401,25.55°C,28.2434156315806,2.27421308023316,2.74616229743339,23.115024262215,2.90414136173589,907.77459028901,0.0399765007477035,-,0.76,1
2261,Citarum,Outlet Waduk Jatiluhur,3/12/2022,6.63423566393017,25.55°C,31.6165654469436,4.2683693960387,3.67014984588153,18.0776390881069,1.36027100436415,640.31800286874,0.0531852168340098,-,1.1,2
2262,Citarum,Bendung Walahar,3/13/2022,7.79515976439711,25.55°C,20.3857539597766,6.8069484542375,4.61762749107334,25.4319895016327,2.29169591357158,395.997497482223,0.0391967528305918,-,1.42,2
2263,Citarum,Tunggak Jati,3/14/2022,7.64305551316874,25.55°C,21.1221045564135,5.91138492996002,2.79248634296701,24.9162266914884,1.43913083285012,872.896511734367,0.0528818628498184,-,0.78,1
2264,Citarum,Cisanti ,3/15/2022,7.22000793481246,25.55°C,26.6432691427351,4.54723746452223,5.23899960325938,17.008270516068,3.64659566026795,423.337504196295,0.055744499038667,-,1.62,2
2265,Citarum,Wangisagara,3/16/2022,6.79030732139042,25.55°C,28.2858973967711,7.52064149906919,4.76670430616169,13.5395367290262,3.65160069582202,564.908291879025,0.0731488998077334,-,1.48,2
2266,Citarum,Koyod,3/17/2022,7.18625446333201,25.55°C,28.5466475417341,6.71565660573138,2.98972441785943,22.1872615741447,1.02627643665883,927.808465834529,0.06474257637257,-,0.79,1
2267,Citarum,Setelah IPAL Cisirung,3/18/2022,7.64568010498367,25.55°C,32.7855464339122,5.56547441022981,2.2289864803003,21.5109714041566,2.91842402417066,752.519302957244,0.0482055116428114,-,0.69,1
2268,Citarum,Nanjung,3/19/2022,7.42252876369518,25.55°C,31.2474135563219,0.217055879390851,3.15704214606159,17.7730643635365,2.63643299661245,584.391308328501,0.0591091647083956,-,0.87,1
2269,Citarum,Outlet Waduk Jatiluhur,3/20/2022,7.33677175206763,25.55°C,27.600817896054,3.76626422925504,5.2727256080813,26.1967833491012,2.96896267586291,357.524338511307,0.0393911557359539,-,1.64,2
2270,Citarum,Bendung Walahar,3/21/2022,6.729819635609,25.55°C,27.5026703695792,3.17001434369945,5.36314279610584,19.5608386486404,2.50105288857692,746.807763908811,0.0539286477248451,-,1.68,2
2271,Citarum,Tunggak Jati,3/22/2022,7.53276161992248,25.55°C,32.3709830011902,6.47863063447981,1.92007202368236,22.7744376964629,3.3450727866451,782.700582903531,0.0560863063447981,-,0.72,1
2272,Citarum,Cisanti ,3/23/2022,6.00848414563433,25.55°C,33.6635029145177,2.13727530747398,5.59463179418317,15.5861079744865,1.4048280281991,349.464400158696,0.0715594958342235,-,1.74,2
2273,Citarum,Wangisagara,3/24/2022,7.43424787133396,25.55°C,29.2444227423933,3.02951048310801,4.99268166142766,22.6755577257607,2.71395001068148,844.019898068178,0.0765627002777184,-,1.57,2
2274,Citarum,Koyod,3/25/2022,7.07754753257851,25.55°C,22.6812341685232,3.40799127170629,2.0124576555681,16.1928159428694,2.52998443556017,945.870845667898,0.0804763939329203,-,0.75,1
2275,Citarum,Setelah IPAL Cisirung,3/26/2022,7.947874385815,25.55°C,30.1658375804926,3.54017426068911,3.92565385906552,27.2118289742729,3.22482985930967,748.605304116947,0.0874065370647298,-,1.22,2
2276,Citarum,Nanjung,3/27/2022,6.25153355510117,25.55°C,27.3185827204199,3.0953642384106,3.8714560380871,21.6586809900204,0.592913602099674,196.644489883114,0.0993099765007477,-,1.18,2
2277,Citarum,Outlet Waduk Jatiluhur,3/28/2022,6.65016632587664,25.55°C,20.0668965727714,4.9968022705771,5.21813409833064,19.1561632129887,0.487685781426435,614.833521530808,0.0844328135013886,-,1.62,2
2278,Citarum,Bendung Walahar,3/29/2022,6.3641468550676,25.55°C,32.1312295907468,0.220146488845485,5.25789666432691,24.1026032288583,3.73277993102817,454.794457838679,0.0948258919034394,-,1.67,2
2279,Citarum,Tunggak Jati,3/30/2022,6.97604297006134,25.55°C,28.219977416303,7.77763756218146,2.25260780663472,27.0940275276956,2.42658772545549,282.172612689596,0.0465605639820551,-,0.89,1
2280,Citarum,Cisanti ,3/31/2022,7.42869350260933,25.55°C,21.476119266335,5.70764244514298,2.61493270668661,24.1880550553911,3.40830713827937,91.3144322031312,0.0770091860713523,-,0.74,1
2281,Citarum,Wangisagara,4/1/2022,7.55656605731376,25.55°C,30.0354625080111,7.68135319071017,4.17170934171575,26.0185552537614,0.224982451857051,815.14328440199,0.0905105746635334,-,1.28,2
2282,Citarum,Koyod,4/2/2022,6.66377758110294,25.55°C,24.6788537247841,1.45615253151036,3.4689748832667,17.2365489669485,3.63536484878079,788.962981048006,0.0650672933133946,-,1.03,2
2283,Citarum,Setelah IPAL Cisirung,4/3/2022,6.02484206671346,25.55°C,31.8724326303903,1.65537797173986,3.13000885036775,15.3151036103397,2.38264107181005,409.710989715262,0.0524225592822047,-,0.88,1
2284,Citarum,Nanjung,4/4/2022,7.42741172521134,25.55°C,32.6620075075533,1.69246528519547,2.4741233558153,10.2813806573687,1.52470473342082,662.294381542406,0.0336231574449904,-,0.65,1
2285,Citarum,Outlet Waduk Jatiluhur,4/5/2022,7.15988647114475,25.55°C,31.9598376415296,4.35966124454482,4.25084078493606,14.5643482772301,0.991485335856197,310.498367259743,0.0761461226233711,-,1.3,2
2286,Citarum,Bendung Walahar,4/6/2022,7.95007171849727,25.55°C,22.7461775566881,1.24266273995178,4.37039094210639,13.8074892422254,0.777489547410505,721.004364146855,0.0873830378124333,-,1.35,2
2287,Citarum,Tunggak Jati,4/7/2022,7.19400616473891,25.55°C,31.3055207983642,6.92106326487014,5.2808618427076,10.8838160344249,2.2647175511948,180.611590929899,0.0807583849604786,-,1.62,2
2288,Citarum,Cisanti ,4/8/2022,6.88735618152409,25.55°C,21.9888302255318,3.01381969664602,3.93890804773095,11.9873653370769,3.05465865047151,134.31043427839,0.0539371929074984,-,1.18,2
2289,Citarum,Wangisagara,4/9/2022,7.72563859981079,25.55°C,35.5043794061098,4.07389873958556,3.25717032380139,11.4368114261299,3.56968901638844,732.833338419752,0.0658128604998932,-,0.91,1
2290,Citarum,Koyod,4/10/2022,7.87267677846614,25.55°C,22.3174535355693,5.13849482711264,5.99396343882565,15.5409405804621,3.45384075441755,261.413922544023,0.056940824610126,-,1.82,2
2291,Citarum,Setelah IPAL Cisirung,4/11/2022,7.19510483108005,25.55°C,35.6357310708945,6.21664204840236,3.752824488052,13.6707663197729,3.26145207068087,519.418927579577,0.0852916043580432,-,1.12,2
2292,Citarum,Nanjung,4/12/2022,7.69005401776177,25.55°C,26.8991363261818,5.36173192541276,4.98743247779778,24.5463423566393,0.214484084597308,940.681173131504,0.0640589617603076,-,1.56,2
2293,Citarum,Outlet Waduk Jatiluhur,4/13/2022,6.55977050080874,25.55°C,29.9773552659688,5.83602160710471,4.14231391338847,16.3521225623341,1.96002075258644,536.61152989288,0.0442661824396497,-,1.27,2
2294,Citarum,Bendung Walahar,4/14/2022,6.66322824793237,25.55°C,30.5681936094241,7.22608264412366,2.37504501480148,16.9673757133702,3.71190527054659,558.964812158574,0.0651741080965606,-,0.66,1
2295,Citarum,Tunggak Jati,4/15/2022,7.88555558946501,25.55°C,26.030457472457,1.09526444288461,5.61562852870266,29.0417188024537,1.08328501236,368.396557512131,0.039626148258919,-,1.74,2
2296,Citarum,Cisanti ,4/16/2022,7.6081423383282,25.55°C,23.8033387249367,2.04099093600269,1.83162327951903,14.9971007415998,0.312387462996307,514.026306955168,0.0644584490493484,-,0.51,1
2297,Citarum,Wangisagara,4/17/2022,7.30991546372875,25.55°C,30.4041261024812,0.781924192022462,2.55837275307474,28.7859736930448,0.920072023682363,419.742423780023,0.0712604144413587,-,1.0,1
2298,Citarum,Koyod,4/18/2022,7.48179570909757,25.55°C,33.6493423261208,0.202553788872951,4.24178594317454,27.8734702597125,1.23368022705771,106.680501724296,0.0643836787011322,-,1.31,2
2299,Citarum,Setelah IPAL Cisirung,4/19/2022,6.4774315622425,25.55°C,22.3599353007599,2.19433271279031,4.98362681966613,12.9932554094058,0.818506424146245,112.971892452773,0.0771950437940611,-,1.54,2
2300,Citarum,Nanjung,4/20/2022,7.92822046571246,25.55°C,26.1305581835383,6.6381536301767,4.18483230079043,29.2645039216285,1.67986083559679,129.439680166021,0.0688741721854305,-,1.28,2
2301,Citarum,Outlet Waduk Jatiluhur,4/21/2022,6.34791100802637,25.55°C,25.3805352946562,2.51837122714927,3.94520706808679,19.2220831934568,2.66841639454329,188.845484786523,0.0885024567400128,-,1.21,2
2302,Citarum,Bendung Walahar,4/22/2022,7.5178685872982,25.55°C,35.1235084078494,2.16461531418806,5.48938566240425,22.0480971709342,3.72569963682974,464.883877071444,0.0356035035248878,-,1.7,2
2303,Citarum,Tunggak Jati,4/23/2022,7.48521378215888,25.55°C,33.8783532212287,0.492595599230934,4.5762901699881,18.4292123172704,2.26532792138432,206.791894283883,0.0313885921811579,-,1.41,2
2304,Citarum,Cisanti ,4/24/2022,7.85778374584185,25.55°C,34.2836390270699,7.78524521622364,5.51996215704825,15.8345286416211,2.17426068910794,597.264015625477,0.0926212347788934,-,1.7,2
2305,Citarum,Wangisagara,4/25/2022,6.79812005981628,25.55°C,33.2088991973632,0.740795312356945,3.63878597369305,10.6054872280038,3.87694936979278,873.737296670431,0.0685601367229225,-,1.1,2
2306,Citarum,Koyod,4/26/2022,6.15759758293405,25.55°C,25.5646229438154,1.97466170232246,4.69255958738975,15.4365672780541,0.438978240302744,986.576433606983,0.0406643879512925,-,1.48,2
2307,Citarum,Setelah IPAL Cisirung,4/27/2022,7.47398297067171,25.55°C,24.4356822412793,3.64787011322367,5.47232581560717,13.1867427594836,1.86590166936247,489.121677297281,0.0931424909207434,-,1.68,2
2308,Citarum,Nanjung,4/28/2022,6.53077791680654,25.55°C,21.9976195562609,1.35083407086398,5.74515213476974,14.1731009857479,1.87664418469802,630.141605883969,0.0786477248451186,-,1.78,2
2309,Citarum,Outlet Waduk Jatiluhur,4/29/2022,7.77141636402478,25.55°C,32.809961241493,1.95778221991638,3.2361735892819,25.6053346354564,2.0779442732017,720.453505050813,0.070367442854091,-,0.92,1
2310,Citarum,Bendung Walahar,4/30/2022,7.5300759910886,25.55°C,23.8072450941496,1.65561571092868,3.84783471175268,26.8376720480972,3.45115512558367,506.459242530595,0.0643964964751122,-,1.17,2
2311,Citarum,Tunggak Jati,5/1/2022,6.67091891232032,25.55°C,30.7244483779412,7.16260628070925,4.96787926877651,10.4516739402448,3.36753440961943,461.317789239174,0.0680581072420423,-,1.54,2
2312,Citarum,Cisanti ,5/2/2022,6.42274239326151,25.55°C,23.6133915219581,0.0092718283639027,5.26314584795679,25.9843745231483,3.60985137485885,881.884212775048,0.0348515274513993,-,1.67,2
2313,Citarum,Wangisagara,5/3/2022,7.36973174230171,25.55°C,23.9254127628407,5.65724173711356,5.30120242927335,25.3300576799829,0.60963774529252,768.262276070437,0.0810574663533433,-,1.65,2
2314,Citarum,Koyod,5/4/2022,7.74462111270486,25.55°C,34.3559068575091,3.17286721396527,3.29509567552721,24.2612994781335,1.32694479201636,679.63194677572,0.0778978850672933,-,0.94,1
